Date,Time,Transaction Details,Transaction ID,UTR No,Type,Amount,Category,Year,Month
"Oct 11, 2025",06:10 PM,Paid to FLIPKART PAYMENTS,T2510111809594579162101,556132740393,Debit,262.0,Shopping & E-Commerce,2025,2025-10
"Oct 13, 2025",08:44 AM,Paid to BMTC BUS KA57F2721,T2510130844264322648374,693749716796,Debit,12.0,Transport & Fuel,2025,2025-10
"Oct 14, 2025",08:48 AM,Paid to Valli fruit and vegetables,AC232510140848082609036742,795594894109,Debit,5.0,Groceries & Essentials,2025,2025-10
"Oct 14, 2025",08:52 AM,Paid to BMTC BUS KA57F3132,T2510140852402980910133,970105299421,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 14, 2025",01:26 PM,Paid to Shaadi ki biryani,AC232510141326154520938583,262077262301,Debit,75.0,Food & Dining,2025,2025-10
"Oct 14, 2025",07:37 PM,Paid to BMTC BUS KA57F3459,T2510141937171512057979,637674545022,Debit,12.0,Transport & Fuel,2025,2025-10
"Oct 14, 2025",08:01 PM,Paid to Valli fruit and vegetables,AC232510142001208445541961,914735869039,Debit,30.0,Groceries & Essentials,2025,2025-10
"Oct 15, 2025",08:48 AM,Paid to Valli fruit and vegetables,AC232510150848273615541627,651627783983,Debit,5.0,Groceries & Essentials,2025,2025-10
"Oct 15, 2025",08:59 AM,Paid to BMTC BUS KA51AJ6908,T2510150859078519291000,307155817391,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 15, 2025",09:20 AM,Paid to RICHMOND SOFT DRINKS 1,AC232510150920518265068454,308126939478,Debit,10.0,Food & Dining,2025,2025-10
"Oct 15, 2025",01:31 PM,Paid to Shaadi ki biryani,AC232510151331015123052695,260378635317,Debit,60.0,Food & Dining,2025,2025-10
"Oct 16, 2025",08:05 PM,Paid to BMTC BUS KA57F3459,T2510162005021367203338,46247853859,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 17, 2025",09:02 AM,Paid to BMTC BUS KA57F0833,T2510170902222194231320,741355354727,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 20, 2025",04:06 PM,Paid to Google Play,OLEX2510201606272755670340,332085192935,Debit,29.99,Subscriptions & Digital,2025,2025-10
"Oct 21, 2025",09:02 AM,Paid to BMTC BUS KA57F4241,T2510210902500430809462,907559009692,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 21, 2025",01:32 PM,Paid to Shaadi ki biryani,AC232510211332294153353334,4951945112,Debit,70.0,Food & Dining,2025,2025-10
"Oct 21, 2025",09:10 PM,Paid to BMTC BUS KA57F0476,T2510212110080870966721,688828584694,Debit,12.0,Transport & Fuel,2025,2025-10
"Oct 21, 2025",09:40 PM,Paid to Bangalore Metro Rail Corporation Ltd,T2510212140216760807908,766388459873,Debit,60.0,Transport & Fuel,2025,2025-10
"Oct 22, 2025",06:19 PM,Paid to Bangalore Metro Rail Corporation Ltd,T2510221819356771192975,683145807476,Debit,180.0,Transport & Fuel,2025,2025-10
"Oct 23, 2025",09:12 AM,Paid to BMTC BUS KA57F0007,T2510230911587378727795,942010859267,Debit,24.0,Transport & Fuel,2025,2025-10
"Oct 23, 2025",01:42 PM,Paid to Shaadi ki biryani,AC232510231342093534667149,933701656551,Debit,55.0,Food & Dining,2025,2025-10
"Oct 24, 2025",01:36 PM,Paid to Shaadi ki biryani,AC232510241336557593052392,698968041821,Debit,55.0,Food & Dining,2025,2025-10
"Oct 24, 2025",06:26 PM,Paid to BMTC BUS KA51AJ6392,T2510241826157699362599,508946144120,Debit,12.0,Transport & Fuel,2025,2025-10
"Oct 26, 2025",01:39 AM,Paid to ZEPTONOW,T2510260139384771192662,783936799481,Debit,294.06,Shopping & E-Commerce,2025,2025-10
"Oct 27, 2025",08:46 AM,Paid to BMTC BUS KA57F3840,T2510270846441862613774,220913174945,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 27, 2025",01:26 PM,Paid to Shaadi ki biryani,AC232510271326368540302194,843261396110,Debit,55.0,Food & Dining,2025,2025-10
"Oct 27, 2025",01:34 PM,Paid to ROYAL MART SUPER MARKET,T2510271334391729087045,481796821198,Debit,61.0,Groceries & Essentials,2025,2025-10
"Oct 27, 2025",01:44 PM,Paid to ROYAL MART SUPER MARKET,T2510271344004966395275,175824243845,Debit,157.0,Groceries & Essentials,2025,2025-10
"Oct 27, 2025",08:45 PM,Paid to BMTC BUS KA51AJ6655,T2510272045321635126913,129306072280,Debit,24.0,Transport & Fuel,2025,2025-10
"Oct 28, 2025",08:46 AM,Paid to BMTC BUS KA57F5193,T2510280846301766760142,817055517068,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 28, 2025",01:36 PM,Paid to Shaadi ki biryani,AC232510281336109475068663,475642108291,Debit,55.0,Food & Dining,2025,2025-10
"Oct 28, 2025",08:58 PM,Paid to BMTC BUS KA57F4977,T2510282058170598602996,393499504453,Debit,12.0,Transport & Fuel,2025,2025-10
"Oct 29, 2025",08:59 AM,Paid to BMTC BUS KA57F3418,T2510290858599615258762,627341002739,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 29, 2025",01:49 PM,Paid to Shaadi ki biryani,AC232510291349382738969779,710642383770,Debit,55.0,Food & Dining,2025,2025-10
"Oct 30, 2025",01:22 PM,Paid to BMTC BUS KA57F6022,T2510301322551093076844,714185544605,Debit,6.0,Transport & Fuel,2025,2025-10
"Oct 30, 2025",01:35 PM,Paid to palm suites,T2510301335413933979613,653209717978,Debit,1200.0,Travel & Stays,2025,2025-10
"Oct 30, 2025",05:03 PM,Paid to ZEPTO MARKETPLACE PRIVATE LIMITED,T2510301703285033408713,22032616325,Debit,259.87,Shopping & E-Commerce,2025,2025-10
"Oct 31, 2025",08:31 AM,Paid to BMTC BUS KA51AJ6392,T2510310831111070151064,702868871883,Debit,12.0,Transport & Fuel,2025,2025-10
"Oct 31, 2025",01:38 PM,Paid to Shaadi ki biryani,AC232510311338525930302218,118313631325,Debit,55.0,Food & Dining,2025,2025-10
"Oct 31, 2025",07:46 PM,Paid to BMTC BUS KA57F3121,T2510311945566164316842,162214264350,Debit,24.0,Transport & Fuel,2025,2025-10
"Nov 02, 2025",09:25 PM,Paid to YUKTHA MEDICAL AND GENERAL STORE,T2511022125437704504825,606682689481,Debit,35.0,Medical & Health,2025,2025-11
"Nov 03, 2025",08:42 AM,Paid to BMTC BUS KA51AJ6386,T2511030842059934948100,244774580773,Debit,12.0,Transport & Fuel,2025,2025-11
"Nov 03, 2025",01:34 PM,Paid to Shaadi ki biryani,AC232511031334113765541715,186662304589,Debit,115.0,Food & Dining,2025,2025-11
"Nov 04, 2025",09:02 AM,Paid to BMTC BUS KA51AJ6386,T2511040902221687747545,665106869392,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 04, 2025",01:29 PM,Paid to Shaadi ki biryani,AC232511041329067574502105,562380056503,Debit,55.0,Food & Dining,2025,2025-11
"Nov 05, 2025",09:14 AM,Paid to BMTC BUS KA01F9427,T2511050913394780939030,427513219130,Debit,12.0,Transport & Fuel,2025,2025-11
"Nov 07, 2025",08:42 AM,Paid to BMTC BUS KA51AJ6167,T2511070842406825793941,516383593073,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 07, 2025",07:48 PM,Paid to Pappu Nishad,AC232511071948159840074184,309420067188,Debit,60.0,Food & Dining,2025,2025-11
"Nov 07, 2025",11:08 PM,Paid to Hot momos,AC232511072308505002796436,676869466637,Debit,150.0,Food & Dining,2025,2025-11
"Nov 08, 2025",06:34 PM,Paid to Google Play,OLEX2511081834453817419313,653141753125,Debit,2.0,Subscriptions & Digital,2025,2025-11
"Nov 09, 2025",10:36 AM,Paid to SRI LAKSHMI VENKATESHWARA TRADERS,T2511091036374949086440,982271743877,Debit,70.0,Groceries & Essentials,2025,2025-11
"Nov 10, 2025",08:46 AM,Paid to BMTC BUS KA57F5972,T2511100846238615408747,119959793535,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 10, 2025",01:34 PM,Paid to Shaadi ki biryani,AC232511101334020253352457,22483741114,Debit,55.0,Food & Dining,2025,2025-11
"Nov 11, 2025",08:46 AM,Paid to BMTC BUS KA57F3132,T2511110846253990011270,193585535659,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 11, 2025",08:48 AM,Paid to BMTC BUS KA57F3132,T2511110848398037425669,586506631407,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 11, 2025",01:39 PM,Paid to Shaadi ki biryani,AC232511111339147042796378,99127082832,Debit,55.0,Food & Dining,2025,2025-11
"Nov 11, 2025",07:28 PM,Paid to BMTC BUS KA57F2724,T2511111928531692282226,413875185881,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 13, 2025",08:51 AM,Paid to BMTC BUS KA57F3132,T2511130851145140961569,300383348654,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 13, 2025",01:49 PM,Paid to Shaadi ki biryani,AC232511131348581585429276,64241448820,Debit,40.0,Food & Dining,2025,2025-11
"Nov 14, 2025",08:57 AM,Paid to BMTC BUS KA57F4241,T2511140857155580290333,46059079829,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 14, 2025",01:31 PM,Paid to Shaadi ki biryani,AC232511141331108999693176,848357916660,Debit,55.0,Food & Dining,2025,2025-11
"Nov 14, 2025",06:48 PM,Paid to BMTC BUS KA57F6022,T2511141848014702839220,352361722990,Debit,12.0,Transport & Fuel,2025,2025-11
"Nov 14, 2025",07:35 PM,Paid to Morning Star Bombay Saloon,AC232511141935314150427862,524369817623,Debit,120.0,Food & Dining,2025,2025-11
"Nov 16, 2025",10:09 AM,Paid to Y V TEA SHOP,T2511161009138469565748,595623873454,Debit,10.0,Food & Dining,2025,2025-11
"Nov 17, 2025",01:30 PM,Paid to Shaadi ki biryani,AC232511171330053043352541,196093827160,Debit,35.0,Food & Dining,2025,2025-11
"Nov 18, 2025",08:50 AM,Paid to BMTC BUS KA57F3132,T2511180850433766617909,108065594249,Debit,8.0,Transport & Fuel,2025,2025-11
"Nov 18, 2025",01:38 PM,Paid to Shaadi ki biryani,AC232511181338038375487135,260862525920,Debit,55.0,Food & Dining,2025,2025-11
"Nov 18, 2025",06:17 PM,Paid to BMTC BUS KA51AJ6373,T2511181817332251069439,20088391863,Debit,24.0,Transport & Fuel,2025,2025-11
"Nov 18, 2025",06:37 PM,Paid to Mangalore fresh,AC232511181837107787678487,543748951700,Debit,124.0,Groceries & Essentials,2025,2025-11
"Nov 19, 2025",08:50 AM,Paid to BMTC BUS KA51AJ6386,T2511190850179542766050,591959249020,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 19, 2025",01:35 PM,Paid to Shaadi ki biryani,AC232511191335076053470592,813152186916,Debit,55.0,Food & Dining,2025,2025-11
"Nov 20, 2025",08:47 AM,Paid to BMTC BUS KA51AJ6383,T2511200847472589693315,138044405277,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 20, 2025",07:38 PM,Paid to BMTC BUS KA57F5307,T2511201938544957868729,709553955594,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 20, 2025",07:59 PM,Paid to Kamakshi vegitables,AC232511201959411910440598,102487377682,Debit,20.0,Groceries & Essentials,2025,2025-11
"Nov 21, 2025",09:08 AM,Paid to BMTC BUS KA51AJ6385,T2511210908047349935345,537121627064,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 21, 2025",09:08 AM,Paid to BMTC BUS KA51AJ6385,T2511210908319591377309,159596544965,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 21, 2025",01:43 PM,Paid to SAGAYA RAJ,AC232511211343507364089895,629560007421,Debit,45.0,Groceries & Essentials,2025,2025-11
"Nov 21, 2025",06:59 PM,Paid to BMTC BUS KA57F6022,T2511211859012929496183,881902366912,Debit,12.0,Transport & Fuel,2025,2025-11
"Nov 22, 2025",05:02 PM,Paid to Pappu Nishad,AC232511221702207960124854,532719056350,Debit,30.0,Food & Dining,2025,2025-11
"Nov 23, 2025",08:39 PM,Paid to STAR BAZAAR,T2511232039034764078522,126152960393,Debit,99.0,Groceries & Essentials,2025,2025-11
"Nov 24, 2025",08:40 AM,Paid to BMTC BUS KA51AJ6643,T2511240840223134254217,502496633414,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 24, 2025",01:37 PM,Paid to SAGAYA RAJ,AC232511241337475449316131,383713688734,Debit,55.0,Groceries & Essentials,2025,2025-11
"Nov 24, 2025",06:58 PM,Paid to BMTC BUS KA57F3840,T2511241858416294409237,335551621566,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 26, 2025",08:46 AM,Paid to BMTC BUS KA51AJ6163,T2511260846494617623583,980347740472,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 27, 2025",08:19 PM,Paid to BMTC BUS KA51AJ6907,T2511272019047938614785,582143506166,Debit,6.0,Transport & Fuel,2025,2025-11
"Nov 28, 2025",01:29 PM,Paid to SAGAYA RAJ,AC232511281329186116153415,521552708497,Debit,45.0,Groceries & Essentials,2025,2025-11
"Nov 29, 2025",01:10 PM,Paid to Kamakshi vegitables,AC232511291310527348397025,885584066984,Debit,50.0,Groceries & Essentials,2025,2025-11
"Nov 29, 2025",08:41 PM,Paid to Flipkart Internet Private Limited,T2511292041316668356113,738667345576,Debit,866.0,Shopping & E-Commerce,2025,2025-11
"Dec 01, 2025",09:07 AM,Paid to BMTC BUS KA51AJ6373,T2512010907048104766914,579564309574,Debit,12.0,Transport & Fuel,2025,2025-12
"Dec 02, 2025",08:42 PM,Paid to BMTC BUS KA51AJ6651,T2512022041478532152256,319449797045,Debit,24.0,Transport & Fuel,2025,2025-12
"Dec 03, 2025",08:30 PM,Paid to BMTC BUS KA51AJ6385,T2512032030053622289327,628308109135,Debit,12.0,Transport & Fuel,2025,2025-12
"Dec 04, 2025",09:07 AM,Paid to BMTC BUS KA51AJ6640,T2512040907053757867234,283306525130,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 05, 2025",09:47 AM,Paid to BMTC BUS KA51AJ6637,T2512050946582275796013,737374747193,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 05, 2025",01:10 PM,Paid to SAGAYA RAJ,AC232512051310171076153431,668384232610,Debit,45.0,Groceries & Essentials,2025,2025-12
"Dec 07, 2025",06:50 PM,Paid to Kamakshi vegitables,AC232512071850167714089754,881338863847,Debit,50.0,Groceries & Essentials,2025,2025-12
"Dec 08, 2025",09:07 AM,Paid to BMTC BUS KA57F4241,T2512080907119541019845,496265479035,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 08, 2025",01:50 PM,Paid to TATA CLIQ,T2512081350073741577232,433940379677,Debit,2503.0,Shopping & E-Commerce,2025,2025-12
"Dec 09, 2025",09:19 AM,Paid to BMTC BUS KA51AJ6386,T2512090919167878508145,315050380134,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 09, 2025",07:54 PM,Paid to BMTC BUS KA57F6281,T2512091954031766563818,95183881083,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 10, 2025",09:08 AM,Paid to BMTC BUS KA51AJ6640,T2512100907563923381411,879397998103,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 10, 2025",07:58 PM,Paid to BMTC BUS KA57F3459,T2512101958231116771858,342744092174,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 11, 2025",04:26 PM,Paid to Flipkart Internet Private Limited,T2512111626544986119343,31342147793,Debit,1401.0,Shopping & E-Commerce,2025,2025-12
"Dec 11, 2025",08:44 PM,Paid to BAKELAND BAKERY AND SWEETS,T2512112044235489830575,2520241110,Debit,50.0,Food & Dining,2025,2025-12
"Dec 12, 2025",09:05 AM,Paid to BMTC BUS KA51AJ6373,T2512120905317845256199,531351473611,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 14, 2025",11:17 AM,Paid to Sri Lakshmi Venkateshwara Traders,T2512141117072720055503,200531884512,Debit,25.0,Groceries & Essentials,2025,2025-12
"Dec 15, 2025",08:07 AM,Paid to Jio Prepaid Recharges,T2512150807375365315226,463752126021,Debit,448.0,Mobile Recharge,2025,2025-12
"Dec 15, 2025",08:57 AM,Paid to BMTC BUS KA51AJ6385,T2512150857498129830443,782666632843,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 15, 2025",01:30 PM,Paid to VEGETABLE SHOP 1,AC232512151330081080549621,114124401821,Debit,20.0,Groceries & Essentials,2025,2025-12
"Dec 15, 2025",08:24 PM,Paid to BMTC BUS KA51AJ6651,T2512152024233514470498,935955848301,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 16, 2025",08:30 PM,Paid to BMTC BUS KA51AJ6655,T2512162030152090111987,485022810138,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 17, 2025",06:54 PM,Paid to BMTC BUS KA57F5307,T2512171854042426906144,276313136692,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 17, 2025",07:45 PM,Paid to BMTC BUS KA57F3840,T2512171945397003526865,938057066003,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 17, 2025",11:04 PM,Paid to Yuktha Medical And General Store,T2512172304486341680907,129008162304,Debit,20.0,Medical & Health,2025,2025-12
"Dec 19, 2025",09:27 PM,Paid to MAYUR CONDIMENTS,AC232512192126505240245008,336083225088,Debit,10.0,Groceries & Essentials,2025,2025-12
"Dec 19, 2025",09:53 PM,Paid to palm suites,T2512192153380573592929,476528929272,Debit,1200.0,Travel & Stays,2025,2025-12
"Dec 19, 2025",10:03 PM,Paid to Zepto,T2512192203212986546171,662551652066,Debit,109.0,Shopping & E-Commerce,2025,2025-12
"Dec 19, 2025",10:16 PM,Paid to Zepto,T2512192216100201937845,77583989573,Debit,109.0,Shopping & E-Commerce,2025,2025-12
"Dec 20, 2025",07:12 PM,Paid to SRI LAKSHMI VENKATESHWARA TRADERS,T2512201912160618451957,43374858603,Debit,25.0,Groceries & Essentials,2025,2025-12
"Dec 21, 2025",10:23 AM,Paid to Google Play,OLEX2512211023331037445751,443723143555,Debit,2.0,Subscriptions & Digital,2025,2025-12
"Dec 21, 2025",11:13 AM,Paid to Amazon India,T2512211113295076619501,266325205653,Debit,1554.0,Shopping & E-Commerce,2025,2025-12
"Dec 22, 2025",09:08 AM,Paid to BMTC BUS KA51AJ6373,T2512220908156164602445,44704589489,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 22, 2025",01:21 PM,Paid to SAGAYA RAJ,AC232512221321122906153016,49218727181,Debit,105.0,Groceries & Essentials,2025,2025-12
"Dec 22, 2025",06:57 PM,Paid to SACHIN MEDICAL 2,AC232512221857159140440459,639877071578,Debit,98.0,Medical & Health,2025,2025-12
"Dec 23, 2025",08:46 AM,Paid to BMTC BUS KA57F3132,T2512230846404875096305,481208511590,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 23, 2025",07:55 PM,Paid to BMTC BUS KA51AJ6907,T2512231955233642192056,691730338424,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 23, 2025",09:46 PM,Bill paid - Credit Card,NB25122321463606249060622,741631660336,Debit,5181.0,Credit Card Payment,2025,2025-12
"Dec 24, 2025",01:41 PM,Paid to Shaadi ki biryani,AC232512241341004997819545,857096584505,Debit,40.0,Food & Dining,2025,2025-12
"Dec 25, 2025",01:38 PM,Paid to Google Play,OLEX2512251338507449492983,435884363595,Debit,2.0,Subscriptions & Digital,2025,2025-12
"Dec 25, 2025",06:57 PM,Paid to Amazon India,T2512251856596525132806,947804595638,Debit,804.0,Shopping & E-Commerce,2025,2025-12
"Dec 25, 2025",09:19 PM,Paid to BMTC BUS KA51AJ6383,T2512252119204995029677,204314766808,Debit,24.0,Transport & Fuel,2025,2025-12
"Dec 26, 2025",09:05 AM,Paid to BMTC BUS KA51AJ6908,T2512260905207174864667,760276799345,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 26, 2025",12:57 PM,Paid to Jio Prepaid Recharges,T2512261257227381095386,631804081933,Debit,195.0,Mobile Recharge,2025,2025-12
"Dec 26, 2025",06:01 PM,Paid to CAFE MORISH,T2512261801301010075685,833241081391,Debit,287.0,Food & Dining,2025,2025-12
"Dec 26, 2025",06:34 PM,Paid to Kamakshi vegitables,AC232512261834104375997180,886662865202,Debit,20.0,Groceries & Essentials,2025,2025-12
"Dec 28, 2025",04:12 PM,Paid to BMTC BUS KA51AJ6374,T2512281612494077140996,778557457331,Debit,24.0,Transport & Fuel,2025,2025-12
"Dec 29, 2025",08:52 AM,Paid to BMTC BUS KA51AJ6385,T2512290852512238810062,691443879479,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 29, 2025",01:48 PM,Paid to SAGAYA RAJ,AC232512291348263933265315,895640361008,Debit,65.0,Groceries & Essentials,2025,2025-12
"Dec 29, 2025",01:48 PM,Paid to SAGAYA RAJ,AC232512291348467993265427,708052645590,Debit,55.0,Groceries & Essentials,2025,2025-12
"Dec 30, 2025",09:28 AM,Paid to BMTC BUS KA57F3181,T2512300928144713323112,758232135247,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 30, 2025",07:56 PM,Paid to Manglore fresh,AC232512301956051127185060,908374439810,Debit,47.0,Groceries & Essentials,2025,2025-12
"Dec 31, 2025",09:32 AM,Paid to BMTC BUS KA57F3409,T2512310932312900075321,919676851768,Debit,6.0,Transport & Fuel,2025,2025-12
"Dec 31, 2025",10:32 PM,Paid to CAFE KHAN CATERING STALL,AC232512312232114612570149,738204450480,Debit,10.0,Food & Dining,2025,2025-12
"Jan 02, 2026",09:23 AM,Paid to BMTC BUS KA51AJ7208,T2601020923548030262177,419541434042,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 02, 2026",01:53 PM,Paid to SAGAYA RAJ,AC232601021353486924914511,408447482595,Debit,60.0,Groceries & Essentials,2026,2026-01
"Jan 02, 2026",08:01 PM,Paid to BMTC BUS KA51AJ6385,T2601022001243777585062,762869257968,Debit,18.0,Transport & Fuel,2026,2026-01
"Jan 03, 2026",10:14 AM,Paid to Manglore fresh,AC232601031014063785834491,405918279653,Debit,128.0,Groceries & Essentials,2026,2026-01
"Jan 04, 2026",10:35 AM,Paid to Manglore fresh,AC232601041035125393265692,33949912739,Debit,14.0,Groceries & Essentials,2026,2026-01
"Jan 05, 2026",01:37 PM,Paid to SAGAYA RAJ,AC232601051337285294914886,374955333205,Debit,45.0,Groceries & Essentials,2026,2026-01
"Jan 05, 2026",08:07 PM,Paid to Mangalore fresh,AC232601052007432757819180,891377882728,Debit,18.0,Groceries & Essentials,2026,2026-01
"Jan 07, 2026",09:03 AM,Paid to BMTC BUS KA51AJ7201,T2601070903285827625250,783807781840,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 08, 2026",09:41 AM,Paid to BMTC BUS KA51AJ6385,T2601080941236477525526,124779670602,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 09, 2026",09:27 AM,Paid to BMTC BUS KA51AJ6386,T2601090927035903697174,666399439285,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 09, 2026",01:31 PM,Paid to SAGAYA RAJ,AC232601091331451745834804,770439245919,Debit,45.0,Groceries & Essentials,2026,2026-01
"Jan 09, 2026",05:27 PM,Paid to Amazon Flights,T2601091726598347860234,552886425595,Debit,5395.0,Shopping & E-Commerce,2026,2026-01
"Jan 09, 2026",08:01 PM,Paid to BMTC BUS KA57F3459,T2601092001051588562398,930402999188,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 10, 2026",02:11 AM,Paid to Google Play,OLEX2601100211576140243551,879249410106,Debit,319.0,Subscriptions & Digital,2026,2026-01
"Jan 10, 2026",12:55 PM,Paid to MYJIO,T2601101255333796844062,434492277784,Debit,19.0,Mobile Recharge,2026,2026-01
"Jan 10, 2026",03:38 PM,Paid to Mangalore fresh,AC232601101538403304914262,617423014546,Debit,328.0,Groceries & Essentials,2026,2026-01
"Jan 12, 2026",09:36 AM,Paid to BMTC BUS KA51AJ7208,T2601120936256276892463,761272227413,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 12, 2026",09:06 PM,Paid to Bharathi fast food,AC232601122106297092570174,528952288998,Debit,80.0,Food & Dining,2026,2026-01
"Jan 13, 2026",09:14 AM,Paid to BMTC BUS KA51AJ6385,T2601130914333102027714,554433975094,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 13, 2026",08:47 PM,Paid to BMTC BUS KA51AJ6654,T2601132047142171092548,760494091208,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 14, 2026",09:26 AM,Paid to BMTC BUS KA57F2788,T2601140926424815869124,173271923100,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 14, 2026",01:30 PM,Paid to Shaadi ki biryani,AC232601141330405657458266,102519919051,Debit,100.0,Food & Dining,2026,2026-01
"Jan 14, 2026",10:14 PM,Paid to Bharathi fast food,AC232601142214513465243715,388025705359,Debit,1600.0,Food & Dining,2026,2026-01
"Jan 15, 2026",08:43 PM,Paid to Dominos Pizza,T2601152043340666711965,813312627051,Debit,219.44,Food & Dining,2026,2026-01
"Jan 16, 2026",09:37 AM,Paid to BMTC BUS KA51AJ7203,T2601160937109993295353,202550900998,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 16, 2026",08:54 PM,Paid to YUKTHA MEDICAL AND GENERAL STORE,T2601162054238114510952,572272896688,Debit,50.0,Medical & Health,2026,2026-01
"Jan 17, 2026",06:26 PM,Paid to BMTC BUS KA51AJ6907,T2601171826114520007731,208516114266,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 17, 2026",08:08 PM,Paid to DOMINOS PIZZA,T2601172008412477896540,35633995140,Debit,641.89,Food & Dining,2026,2026-01
"Jan 17, 2026",10:50 PM,Paid to BMTC BUS KA51AJ6652,T2601172250267735214948,281210511948,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 19, 2026",09:32 AM,Paid to BMTC BUS KA51AJ6654,T2601190932478118680951,470202577717,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 19, 2026",01:29 PM,Paid to SAGAYA RAJ,AC232601191329399080387577,175975442230,Debit,60.0,Groceries & Essentials,2026,2026-01
"Jan 19, 2026",07:35 PM,Paid to BMTC BUS KA57F2721,T2601191935183290371149,720818678537,Debit,30.0,Transport & Fuel,2026,2026-01
"Jan 19, 2026",11:27 PM,Paid to YUKTHA MEDICAL AND GENERAL STORE,T2601192327299748280382,528130690781,Debit,65.0,Medical & Health,2026,2026-01
"Jan 20, 2026",09:16 AM,Paid to BMTC BUS KA51AJ6386,T2601200916231783272723,351267913516,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 21, 2026",09:19 AM,Paid to BMTC BUS KA51AJ6385,T2601210919000620821503,605199807690,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 22, 2026",09:20 AM,Paid to BMTC BUS KA57F2721,T2601220920222852420174,794139647452,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 22, 2026",01:31 PM,Paid to Shaadi ki biryani,AC232601221331515785685981,870199298113,Debit,155.0,Food & Dining,2026,2026-01
"Jan 22, 2026",08:52 PM,Paid to BMTC BUS KA51AJ6654,T2601222052444171892279,259703649887,Debit,12.0,Transport & Fuel,2026,2026-01
"Jan 22, 2026",09:52 PM,Paid to J AND B KITCHEN,AC232601222152240773591132,503720784855,Debit,275.0,Food & Dining,2026,2026-01
"Jan 23, 2026",09:48 AM,Paid to BMTC BUS KA57F2721,T2601230948057950773189,274009325363,Debit,6.0,Transport & Fuel,2026,2026-01
"Jan 23, 2026",01:23 PM,Paid to Shaadi ki biryani,AC232601231323461440401979,3104583630,Debit,110.0,Food & Dining,2026,2026-01
"Jan 23, 2026",06:28 PM,Paid to BMTC BUS KA51AJ6178,T2601231828075646747472,73330847059,Debit,24.0,Transport & Fuel,2026,2026-01
