Date,Time,Transaction Details,Transaction ID,UTR No,Type,Amount,Category,Year,Month
"Mar 20, 2026",08:57 PM,Paid to SANJEET PATEL,T2603202057188120964194,610824338470,Debit,40.0,Personal Transfers,2026,2026-03
"Mar 21, 2026",08:04 PM,Paid to Shyam Fast Food,AC232603212004265807149489,283150097323,Debit,45.0,Food & Dining,2026,2026-03
"Mar 22, 2026",02:24 PM,Paid to Tuntun Kumar Sah,T2603221424043726829994,108065034823,Debit,40.0,Personal Transfers,2026,2026-03
"Mar 22, 2026",02:59 PM,Paid to Zudio Patna Dak Bungalow Z271,T2603221459408276126295,319849836409,Debit,1398.0,Shopping & E-Commerce,2026,2026-03
"Mar 22, 2026",03:04 PM,Paid to Rupa Devi,T2603221504234066257208,852485109616,Debit,10.0,Personal Transfers,2026,2026-03
"Mar 22, 2026",03:09 PM,Paid to Amod Juice Corner,AC232603221509445586169181,274505457220,Debit,40.0,Food & Dining,2026,2026-03
"Mar 22, 2026",03:41 PM,Paid to **\*\***3253,T2603221541000596557887,467295698725,Debit,250.0,Personal Transfers,2026,2026-03
"Mar 22, 2026",04:08 PM,Paid to SHANKAR KUMAR,T2603221608125569226032,495911675688,Debit,1000.0,Personal Transfers,2026,2026-03
"Mar 22, 2026",05:41 PM,Paid to Flipkart Payments,T2603221741007560457834,497398727663,Debit,709.0,Shopping & E-Commerce,2026,2026-03
"Mar 22, 2026",07:13 PM,Paid to MOHAR KUMAR,T2603221913301940481264,372677717044,Debit,15.0,Personal Transfers,2026,2026-03
"Mar 22, 2026",07:46 PM,Paid to MAHESH GURUNG,T2603221946163970928982,510310070012,Debit,25.0,Personal Transfers,2026,2026-03
"Mar 22, 2026",07:58 PM,Paid to ANIL KUMAR MAHTO,T2603221958319298889325,223928154404,Debit,40.0,Personal Transfers,2026,2026-03
"Mar 23, 2026",06:08 PM,Paid,OMO2603231807554719675130W,684258177092,Debit,248.0,Personal Transfers,2026,2026-03
"Mar 23, 2026",06:44 PM,Paid to DHARMENDRA MOHAN SINGH,T2603231844060593792804,190757683204,Debit,16.0,Personal Transfers,2026,2026-03
"Mar 23, 2026",07:08 PM,Paid to Ramkesh yadav,T2603231908195844133045,288239057022,Debit,30.0,Personal Transfers,2026,2026-03
"Mar 23, 2026",07:57 PM,Paid to Deepak Kumar,T2603231956594170408591,722607091896,Debit,170.0,Personal Transfers,2026,2026-03
"Mar 25, 2026",07:54 PM,Paid to Om Puja Awam Aushdhaya Bhandar,T2603251954327417169286,968685985187,Debit,150.0,Personal Transfers,2026,2026-03
"Mar 25, 2026",08:11 PM,Paid to KUSUM KUMARI,T2603252011264886593104,11881312656,Debit,20.0,Personal Transfers,2026,2026-03
"Mar 25, 2026",08:17 PM,Paid to Pinky Kirana,AC232603252017382107190053,589397714303,Debit,22.0,Personal Transfers,2026,2026-03
"Mar 25, 2026",08:45 PM,Paid to EVEREST MOMO,AC232603252045086742954520,216340040379,Debit,20.0,Personal Transfers,2026,2026-03
"Mar 25, 2026",08:56 PM,Paid to Ajit phal dukan,AC232603252056063069256723,626635072656,Debit,20.0,Personal Transfers,2026,2026-03
"Mar 26, 2026",11:03 AM,Paid to Flipkart Payments,T2603261103124044587855,986778958749,Debit,606.0,Shopping & E-Commerce,2026,2026-03
"Mar 27, 2026",08:26 PM,Paid to Piyush Kumar,T2603272026089441952462,657371320578,Debit,20.0,Personal Transfers,2026,2026-03
"Mar 28, 2026",06:52 AM,Paid to subhendu Das,T2603280652113099714905,973005653629,Debit,89.0,Personal Transfers,2026,2026-03
"Mar 28, 2026",01:54 PM,Paid to BMTC BUS KA57F1788,T2603281354353854923052,838382514007,Debit,280.0,Transport & Fuel,2026,2026-03
"Mar 28, 2026",03:12 PM,Paid to BMTC BUS KA57F0307,T2603281512546971889519,618113068743,Debit,18.0,Transport & Fuel,2026,2026-03
"Mar 28, 2026",06:31 PM,Paid to KAVITHA N,T2603281831170534349595,678241630738,Debit,196.0,Personal Transfers,2026,2026-03
"Mar 28, 2026",08:16 PM,Paid to pbabu,T2603282016124890824839,809934050629,Debit,8250.0,Personal Transfers,2026,2026-03
"Mar 29, 2026",12:56 PM,Paid to Lassi king,T2603291256251839658624,990023176622,Debit,60.0,Personal Transfers,2026,2026-03
"Mar 29, 2026",01:01 PM,Paid to Mr GIRDHARI SINGH,T2603291300559484857566,27222125858,Debit,70.0,Personal Transfers,2026,2026-03
"Mar 29, 2026",04:32 PM,Paid to Mr GIRDHARI SINGH,T2603291632169491476646,661695563487,Debit,10.0,Personal Transfers,2026,2026-03
"Mar 29, 2026",04:55 PM,Paid to Jio Prepaid Recharges,T2603291655282214646786,546610942320,Debit,448.0,Mobile Recharge,2026,2026-03
"Mar 30, 2026",08:47 AM,Paid to BMTC BUS KA51AJ6386,T2603300847276056661131,203267657372,Debit,6.0,Transport & Fuel,2026,2026-03
"Mar 30, 2026",07:37 PM,Paid to Amazon Pay Groceries,OLEX2603301937323940445219,608918132879,Debit,3494.05,Shopping & E-Commerce,2026,2026-03
"Mar 30, 2026",10:05 PM,Paid to Jio Prepaid Recharges,T2603302205031615911608,477875577958,Debit,195.0,Mobile Recharge,2026,2026-03
"Mar 30, 2026",10:12 PM,Paid to MANGALORE FRESH,AC232603302212096697149334,734365390052,Debit,34.0,Groceries & Essentials,2026,2026-03
"Mar 31, 2026",08:53 AM,Paid to BMTC BUS KA57F3132,T2603310853255625853266,23808828070,Debit,6.0,Transport & Fuel,2026,2026-03
"Mar 31, 2026",06:42 PM,Paid to KAMAKSHI VEGETABLE,AC232603311842076623832036,504680210354,Debit,20.0,Groceries & Essentials,2026,2026-03
"Mar 31, 2026",06:48 PM,Paid to Biswas Tripura,T2603311848115961873101,553690016654,Debit,60.0,Personal Transfers,2026,2026-03
"Apr 01, 2026",09:00 AM,Paid to BMTC BUS KA51AK0618,T2604010900518910221864,767732206474,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 01, 2026",01:30 PM,Paid to SAGAYA RAJ,AC232604011330253627520285,662707877013,Debit,60.0,Groceries & Essentials,2026,2026-04
"Apr 01, 2026",06:47 PM,Paid to BMTC BUS KA51AJ6896,T2604011847228017203883,28189711302,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 01, 2026",07:00 PM,Paid to MANGALORE FRESH,AC232604011900072077628737,239121616232,Debit,10.0,Groceries & Essentials,2026,2026-04
"Apr 02, 2026",09:06 AM,Paid to BMTC BUS KA51AJ6385,T2604020906402132225707,17995006962,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 02, 2026",02:02 PM,Paid to SAGAYA RAJ,AC232604021402572679389809,839307499560,Debit,35.0,Groceries & Essentials,2026,2026-04
"Apr 02, 2026",04:49 PM,Paid to VIMALESH KUMAR,T2604021649016567016568,828768854530,Debit,60.0,Personal Transfers,2026,2026-04
"Apr 03, 2026",06:41 PM,Paid to MANGALORE FRESH,AC232604031841337507190020,369987986659,Debit,10.0,Groceries & Essentials,2026,2026-04
"Apr 03, 2026",06:42 PM,Paid to MANGALORE FRESH,AC232604031842242268584427,115597864936,Debit,4.0,Groceries & Essentials,2026,2026-04
"Apr 06, 2026",09:32 AM,Paid to CHAITHRA CONDIMENTS,AC232604060932264132954791,433554420593,Debit,10.0,Groceries & Essentials,2026,2026-04
"Apr 06, 2026",01:55 PM,Paid to SAGAYA RAJ,AC232604061354553219256794,81231859915,Debit,50.0,Groceries & Essentials,2026,2026-04
"Apr 06, 2026",01:57 PM,Paid to Nandhini Shopee No 514,AC232604061357261282954525,426676973864,Debit,20.0,Groceries & Essentials,2026,2026-04
"Apr 06, 2026",07:07 PM,Paid to Sri Lakshmi Venkateshwara Traders,T2604061907561686535658,404923479207,Debit,242.0,Groceries & Essentials,2026,2026-04
"Apr 06, 2026",07:09 PM,Paid to KAMAKSHI VEGETABLE,AC232604061909485176169761,657239367505,Debit,30.0,Groceries & Essentials,2026,2026-04
"Apr 07, 2026",08:47 AM,Paid to BMTC BUS KA51AJ6386,T2604070847263480504300,271423163702,Debit,18.0,Transport & Fuel,2026,2026-04
"Apr 07, 2026",02:00 PM,Paid to SAGAYA RAJ,AC232604071400292407489603,823965939690,Debit,35.0,Groceries & Essentials,2026,2026-04
"Apr 07, 2026",02:03 PM,Paid to Nandhini Shopee No 514,AC232604071403499591794681,991585398694,Debit,20.0,Groceries & Essentials,2026,2026-04
"Apr 08, 2026",08:54 AM,Paid to RAMAKRISHNA S,T2604080854334935711331,409849437116,Debit,30.0,Personal Transfers,2026,2026-04
"Apr 08, 2026",06:21 PM,Paid to BMTC BUS KA51AJ7672,T2604081821040356787218,875460850039,Debit,12.0,Transport & Fuel,2026,2026-04
"Apr 08, 2026",07:25 PM,Paid to Muzammil,T2604081925512926982319,873944251247,Debit,70.0,Personal Transfers,2026,2026-04
"Apr 08, 2026",07:57 PM,Paid to BMTC BUS KA51AJ6184,T2604081957414811565463,418332485887,Debit,23.0,Transport & Fuel,2026,2026-04
"Apr 08, 2026",08:50 PM,Paid to NEW UDUPI GRAND,T2604082050432470154530,448603837335,Debit,70.0,Personal Transfers,2026,2026-04
"Apr 08, 2026",09:15 PM,Paid to MANGALORE FRESH,AC232604082115106739256748,15365818027,Debit,60.0,Groceries & Essentials,2026,2026-04
"Apr 09, 2026",09:20 AM,Paid to SANTHOSH SO KURISIDDEGOWDA,T2604090920418568516018,437554422128,Debit,10.0,Personal Transfers,2026,2026-04
"Apr 09, 2026",01:40 PM,Paid to SAGAYA RAJ,AC232604091340125441794934,811233944294,Debit,140.0,Groceries & Essentials,2026,2026-04
"Apr 09, 2026",06:46 PM,Paid to BMTC BUS KA57F3840,T2604091846325410355318,210159159713,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 09, 2026",07:03 PM,Paid to Afnan fruit shop 2,AC232604091903522037520279,98013814693,Debit,20.0,Groceries & Essentials,2026,2026-04
"Apr 09, 2026",07:06 PM,Paid to Udhayasuriyan Periya,T2604091906262026153974,340738248339,Debit,50.0,Personal Transfers,2026,2026-04
"Apr 10, 2026",02:11 AM,Paid to Google Play,OLEX2604100211562326261171,265939971006,Debit,319.0,Subscriptions & Digital,2026,2026-04
"Apr 10, 2026",08:46 AM,Paid to BMTC BUS KA51AK0618,T2604100846227921089778,588795602485,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 10, 2026",11:15 AM,Paid to ABDUL AZIZ,T2604101115320753058884,293597273480,Debit,4.0,Personal Transfers,2026,2026-04
"Apr 10, 2026",01:31 PM,Paid to Anitha Hotel,AC232604101331344933832107,188954271944,Debit,120.0,Food & Dining,2026,2026-04
"Apr 10, 2026",09:46 PM,Paid to Ravi Anna,T2604102146446306232312,679373948230,Debit,15.0,Personal Transfers,2026,2026-04
"Apr 11, 2026",12:03 AM,Paid to Purti Jain,T2604110003003097078929,395437437434,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 11, 2026",10:35 AM,Paid to RAMAKRISHNA S,T2604111035107911882876,980095042425,Debit,50.0,Personal Transfers,2026,2026-04
"Apr 11, 2026",10:48 AM,Paid to MANGALORE FRESH,AC232604111048075157520724,600803920486,Debit,14.0,Groceries & Essentials,2026,2026-04
"Apr 11, 2026",01:48 PM,Paid to Mr GIRDHARI SINGH,T2604111348481856337108,752942002460,Debit,15.0,Personal Transfers,2026,2026-04
"Apr 13, 2026",09:08 AM,Paid to BMTC BUS KA57F3132,T2604130908375898959774,495457529886,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 13, 2026",01:31 PM,Paid to SAGAYA RAJ,AC232604131331345797628183,94705119218,Debit,100.0,Groceries & Essentials,2026,2026-04
"Apr 13, 2026",01:35 PM,Paid to Nandhini Shopee No 514,AC232604131335142307489844,90812398168,Debit,20.0,Groceries & Essentials,2026,2026-04
"Apr 14, 2026",09:22 AM,Paid to **\*\***6579,T2604140922305934201865,67116159246,Debit,10.0,Personal Transfers,2026,2026-04
"Apr 14, 2026",01:40 PM,Paid to SAGAYA RAJ,AC232604141340319988241512,50402716643,Debit,50.0,Groceries & Essentials,2026,2026-04
"Apr 14, 2026",06:24 PM,Paid to BMTC BUS KA51AJ6904,T2604141824493568195961,931463292447,Debit,24.0,Transport & Fuel,2026,2026-04
"Apr 14, 2026",09:32 PM,Paid to 7 DAYS HOT AND COOL BAR,T2604142131588373360766,527936030369,Debit,60.0,Personal Transfers,2026,2026-04
"Apr 15, 2026",09:05 AM,Paid to BMTC BUS KA51AJ6384,T2604150905534595900060,252565619409,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 15, 2026",01:36 PM,Paid to SAGAYA RAJ,AC222604151336012498650162,105155868526,Debit,100.0,Groceries & Essentials,2026,2026-04
"Apr 15, 2026",01:38 PM,Paid to Nandhini Shopee No 514,AC222604151338239367253667,681036880794,Debit,20.0,Groceries & Essentials,2026,2026-04
"Apr 16, 2026",01:40 PM,Paid to SAGAYA RAJ,AC222604161340134615727776,228173244298,Debit,85.0,Groceries & Essentials,2026,2026-04
"Apr 16, 2026",08:38 PM,Paid to BMTC BUS KA51AJ6656,T2604162038125704712016,74796078144,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 16, 2026",09:28 PM,Paid to NEW UDUPI GRAND,T2604162128381155370667,425802464960,Debit,85.0,Personal Transfers,2026,2026-04
"Apr 17, 2026",09:25 AM,Paid to BMTC BUS KA57F1121,T2604170925351052053971,694896170939,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 17, 2026",01:36 PM,Paid to SAGAYA RAJ,AC222604171336410015621116,396072201153,Debit,110.0,Groceries & Essentials,2026,2026-04
"Apr 17, 2026",07:40 PM,Paid to Bangalore Metro Rail Corporation Ltd,T2604171940516872483277,362167377833,Debit,60.0,Transport & Fuel,2026,2026-04
"Apr 17, 2026",08:34 PM,Paid to Pushpendra pal,AC222604172034533261791853,213511906310,Debit,50.0,Personal Transfers,2026,2026-04
"Apr 17, 2026",08:45 PM,Paid to RK BAKERY,T2604172045092236907449,353317493498,Debit,28.0,Food & Dining,2026,2026-04
"Apr 18, 2026",11:58 AM,Paid to UNiTED FISH STALL,T2604181158459799632804,456679350093,Debit,190.0,Personal Transfers,2026,2026-04
"Apr 19, 2026",05:23 PM,Paid to Bangalore Metro Rail Corporation Ltd,T2604191723185823632104,739454308533,Debit,60.0,Transport & Fuel,2026,2026-04
"Apr 19, 2026",06:48 PM,Paid to BMTC BUS KA01FA1559,T2604191848565808692302,907907662415,Debit,12.0,Transport & Fuel,2026,2026-04
"Apr 19, 2026",07:05 PM,Paid to Fayaz Khan,AC222604191905003185621688,639045664989,Debit,30.0,Personal Transfers,2026,2026-04
"Apr 19, 2026",07:18 PM,Paid to Sri Lakshmi Venkateshwara Traders,T2604191918013446004990,945477584424,Debit,260.0,Groceries & Essentials,2026,2026-04
"Apr 19, 2026",07:22 PM,Paid to KAMAKSHI VEGETABLE,AC222604191922035430451129,744603601847,Debit,20.0,Groceries & Essentials,2026,2026-04
"Apr 19, 2026",07:23 PM,Paid to Nagendra Store,AC222604191923075719125380,519332950279,Debit,39.0,Personal Transfers,2026,2026-04
"Apr 20, 2026",09:13 AM,Paid to BMTC BUS KA51AK0618,T2604200913165296497558,80451469239,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 20, 2026",08:43 PM,Paid to BMTC BUS KA51AJ6909,T2604202043432980726873,31766518801,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 20, 2026",08:59 PM,Paid to Sri Mallikarjunaswamy enterprises,T2604202059139768019391,49877902350,Debit,10.0,Personal Transfers,2026,2026-04
"Apr 21, 2026",12:38 AM,Paid to Purti Jain,T2604210038007115900705,753444971514,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 21, 2026",12:38 AM,Paid to Purti Jain,T2604210038153601318403,958496690258,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 21, 2026",09:08 AM,Paid to BMTC BUS KA51AJ6385,T2604210907597635053827,87344547452,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 21, 2026",01:30 PM,Paid to SAGAYA RAJ,AC222604211330136390375182,99560405850,Debit,50.0,Groceries & Essentials,2026,2026-04
"Apr 22, 2026",09:22 AM,Paid to BMTC BUS KA57F4241,T2604220922167421586992,740324364571,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 22, 2026",01:29 PM,Paid to SAGAYA RAJ,AC222604221329172385833205,180917907008,Debit,95.0,Groceries & Essentials,2026,2026-04
"Apr 22, 2026",01:31 PM,Paid to Nandhini Shopee No 514,AC222604221331481206611856,810661666163,Debit,20.0,Groceries & Essentials,2026,2026-04
"Apr 22, 2026",07:03 PM,Paid to BMTC,T2604221903260750784648,664670626856,Debit,18.0,Transport & Fuel,2026,2026-04
"Apr 22, 2026",08:12 PM,Paid to Bangalore Metro Rail Corporation Ltd,T2604222012286695188972,376144241075,Debit,20.0,Transport & Fuel,2026,2026-04
"Apr 22, 2026",09:13 PM,Paid to BMTC BUS KA51AJ6383,T2604222113108315596540,710498476073,Debit,12.0,Transport & Fuel,2026,2026-04
"Apr 23, 2026",11:57 AM,Paid to MORNING STAR BOMBAY SALOON,T2604231157333134933938,767797314391,Debit,120.0,Food & Dining,2026,2026-04
"Apr 23, 2026",12:04 PM,Paid to MANGALORE FRESH,AC222604231204129488449450,991264075160,Debit,224.0,Groceries & Essentials,2026,2026-04
"Apr 23, 2026",12:05 PM,Paid to MANGALORE FRESH,AC222604231205039493347618,673994143284,Debit,32.5,Groceries & Essentials,2026,2026-04
"Apr 23, 2026",12:13 PM,Paid to OLIVE MART,AC222604231213573506412349,612205739453,Debit,210.0,Groceries & Essentials,2026,2026-04
"Apr 24, 2026",09:11 AM,Paid to BMTC,T2604240911061520937245,888002007429,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 24, 2026",11:32 AM,Paid to SRUJAN SARATHI SAMAL,T2604241132179118255132,683354993717,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 24, 2026",11:33 AM,Paid to SRUJAN SARATHI SAMAL,T2604241133570644624944,455933105238,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 24, 2026",11:34 AM,Paid to SRUJAN SARATHI SAMAL,T2604241134214283909458,911904896351,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 24, 2026",11:34 AM,Paid to SRUJAN SARATHI SAMAL,T2604241134434824624871,296243267842,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 24, 2026",11:34 AM,Paid to SRUJAN SARATHI SAMAL,T2604241134521025305030,24266860547,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 24, 2026",11:35 AM,Paid to SRUJAN SARATHI SAMAL,T2604241135021828655441,386077143776,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 24, 2026",11:35 AM,Paid to SRUJAN SARATHI SAMAL,T2604241135247818450378,860198403321,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 24, 2026",11:35 AM,Paid to SRUJAN SARATHI SAMAL,T2604241135349905210943,527861106625,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 24, 2026",11:36 AM,Paid to SRUJAN SARATHI SAMAL,T2604241136402865433894,75031716761,Debit,1000.0,Personal Transfers,2026,2026-04
"Apr 24, 2026",01:31 PM,Paid to SAGAYA RAJ,AC222604241331354223347717,752908025926,Debit,50.0,Groceries & Essentials,2026,2026-04
"Apr 24, 2026",01:35 PM,Paid to Mother dairy shanthinagar B514,T2604241335484623173920,159217481250,Debit,10.0,Groceries & Essentials,2026,2026-04
"Apr 24, 2026",03:06 PM,Paid to UPSTOX SECURITIES PVT LTD,T2604241506064644185204,228656680038,Debit,1000.0,Investment,2026,2026-04
"Apr 24, 2026",03:06 PM,Paid to UPSTOX SECURITIES PVT LTD,T2604241506411438190013,214778102441,Debit,1000.0,Investment,2026,2026-04
"Apr 24, 2026",03:07 PM,Paid to UPSTOX SECURITIES PVT LTD,T2604241507048799166124,560231988110,Debit,1000.0,Investment,2026,2026-04
"Apr 24, 2026",03:07 PM,Paid to UPSTOX SECURITIES PVT LTD,T2604241507422378811491,909919649323,Debit,1000.0,Investment,2026,2026-04
"Apr 24, 2026",03:07 PM,Paid to UPSTOX SECURITIES PVT LTD,T2604241507577031919568,946209943406,Debit,1000.0,Investment,2026,2026-04
"Apr 24, 2026",03:09 PM,Paid to UPSTOX SECURITIES PVT LTD,T2604241509157172055319,904962985577,Debit,1000.0,Investment,2026,2026-04
"Apr 24, 2026",03:09 PM,Paid to UPSTOX SECURITIES PVT LTD,T2604241509355997212227,996414903600,Debit,1000.0,Investment,2026,2026-04
"Apr 24, 2026",03:10 PM,Paid to UPSTOX SECURITIES PVT LTD,T2604241510197275189219,785501983240,Debit,1000.0,Investment,2026,2026-04
"Apr 24, 2026",07:05 PM,Paid to CHAITHRA CONDIMENTS,AC222604241905394116412203,279883680925,Debit,10.0,Groceries & Essentials,2026,2026-04
"Apr 24, 2026",07:25 PM,Paid to Fruit shope,AC222604241925219306412862,651017821222,Debit,30.0,Food & Dining,2026,2026-04
"Apr 25, 2026",01:08 PM,Paid to Mr GIRDHARI SINGH,T2604251308203208754064,470327235646,Debit,82.0,Personal Transfers,2026,2026-04
"Apr 27, 2026",10:01 AM,Paid to BMTC BUS KA57F2721,T2604271000588792643507,664379430041,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 27, 2026",01:42 PM,Paid to Shaadi ki biryani,AC222604271342297985527226,587445942817,Debit,60.0,Food & Dining,2026,2026-04
"Apr 28, 2026",09:09 AM,Paid to RAMAKRISHNA S,T2604280909560676394447,675485039785,Debit,30.0,Personal Transfers,2026,2026-04
"Apr 28, 2026",09:13 AM,Paid to BMTC BUS KA57F2721,T2604280913372755618750,368316289235,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 28, 2026",01:43 PM,Paid to SAGAYA RAJ,AC222604281343346552213133,670000390053,Debit,120.0,Groceries & Essentials,2026,2026-04
"Apr 28, 2026",07:05 PM,Paid to SRI LAKSHMI VENKATESHWARA TRADERS,T2604281905170508605241,372175833314,Debit,65.0,Groceries & Essentials,2026,2026-04
"Apr 28, 2026",07:08 PM,Paid to Afnan fruit shop 2,AC222604281908379700166582,704258932535,Debit,50.0,Groceries & Essentials,2026,2026-04
"Apr 29, 2026",09:16 AM,Paid to Dharma tours,AC222604290916462492213515,117094304081,Debit,10.0,Personal Transfers,2026,2026-04
"Apr 29, 2026",01:27 PM,Paid to SAGAYA RAJ,AC222604291327476909441105,465946397804,Debit,120.0,Groceries & Essentials,2026,2026-04
"Apr 29, 2026",01:30 PM,Paid to Nandhini Shopee No 514,AC222604291330056219441366,506487309347,Debit,20.0,Groceries & Essentials,2026,2026-04
"Apr 29, 2026",08:12 PM,Paid to BMTC,T2604292012283070022660,642655581473,Debit,12.0,Transport & Fuel,2026,2026-04
"Apr 29, 2026",09:12 PM,Paid to NEW UDUPI GRAND,T2604292112011983866914,437281224266,Debit,85.0,Personal Transfers,2026,2026-04
"Apr 29, 2026",09:53 PM,Paid to 7 DAYS HOT AND COOL BAR,T2604292153008237538703,106579373247,Debit,30.0,Personal Transfers,2026,2026-04
"Apr 30, 2026",10:02 AM,Paid to BMTC BUS KA57F4041,T2604301001575929750849,262274854005,Debit,6.0,Transport & Fuel,2026,2026-04
"Apr 30, 2026",01:38 PM,Paid to SAGAYA RAJ,AC222604301338367536412221,4192428360,Debit,60.0,Groceries & Essentials,2026,2026-04
"Apr 30, 2026",06:02 PM,Paid to BMTC BUS KA51AJ6383,T2604301802293929750426,666822757174,Debit,18.0,Transport & Fuel,2026,2026-04
"Apr 30, 2026",08:47 PM,Paid to Bangalore Metro Rail Corporation Ltd,T2604302047330391787642,359089865474,Debit,20.0,Transport & Fuel,2026,2026-04
"Apr 30, 2026",10:12 PM,Paid to SATHISHA U,T2605021335245921743143,127039239570,Debit,300.0,Personal Transfers,2026,2026-04
"May 02, 2026",07:13 PM,Paid to Vithusha Fast Food Centre,AC222605021913398566611529,146821003236,Debit,150.0,Food & Dining,2026,2026-05
"May 02, 2026",07:15 PM,Paid to SMR SUPER STORE,T2605021915545870022080,24514523171,Debit,10.0,Personal Transfers,2026,2026-05
"May 02, 2026",07:18 PM,Paid to SMR SUPER STORE,T2605021918234166189319,139919147820,Debit,20.0,Personal Transfers,2026,2026-05
"May 03, 2026",06:45 AM,Paid to BMTC BUS KA51AJ6168,T2605030645074565067272,684957381652,Debit,12.0,Transport & Fuel,2026,2026-05
"May 03, 2026",01:59 PM,Paid to Mr GIRDHARI SINGH,T2605031359170200607422,476570621011,Debit,60.0,Personal Transfers,2026,2026-05
"May 03, 2026",09:49 PM,Paid to MANGALORE FRESH,AC222605032149129529441495,328250803376,Debit,20.0,Groceries & Essentials,2026,2026-05
"May 04, 2026",09:01 AM,Paid to BMTC BUS KA51AJ6372,T2605040901525531577325,723606248547,Debit,6.0,Transport & Fuel,2026,2026-05
"May 04, 2026",01:33 PM,Paid to SAGAYA RAJ,AC222605041333420117960917,212527745880,Debit,120.0,Groceries & Essentials,2026,2026-05
"May 04, 2026",09:13 PM,Paid to Udemy India LLP,T2605042113248039684700,619912673478,Debit,718.62,Personal Transfers,2026,2026-05
"May 05, 2026",09:01 AM,Paid to BMTC BUS KA51AJ6372,T2605050901014276019611,996721657382,Debit,6.0,Transport & Fuel,2026,2026-05
"May 05, 2026",01:43 PM,Paid to SAGAYA RAJ,AC222605051343125542213723,125104329023,Debit,60.0,Groceries & Essentials,2026,2026-05
"May 05, 2026",06:57 PM,Paid to CHAITHRA CONDIMENTS,AC222605051857534417960866,195054934091,Debit,40.0,Groceries & Essentials,2026,2026-05
"May 05, 2026",07:24 PM,Paid to MANGALORE FRESH,AC222605051924389125833666,233896074212,Debit,156.0,Groceries & Essentials,2026,2026-05
"May 05, 2026",07:25 PM,Paid to MANGALORE FRESH,AC222605051925401604765204,301686832542,Debit,60.0,Groceries & Essentials,2026,2026-05
"May 05, 2026",07:27 PM,Paid to Nagendra Store,AC222605051927364833954790,142616168996,Debit,65.0,Personal Transfers,2026,2026-05
"May 06, 2026",09:14 AM,Paid to CHAITHRA CONDIMENTS,AC222605060914144103347026,430232427681,Debit,10.0,Groceries & Essentials,2026,2026-05
"May 06, 2026",01:31 PM,Paid to SAGAYA RAJ,AC222605061331338804765683,60235591139,Debit,160.0,Groceries & Essentials,2026,2026-05
"May 06, 2026",01:33 PM,Paid to Nandhini Shopee No 514,AC222605061333216762213887,165900496860,Debit,10.0,Groceries & Essentials,2026,2026-05
"May 07, 2026",09:22 AM,Paid to BMTC BUS KA57F2721,T2605070922323192364136,73965262012,Debit,6.0,Transport & Fuel,2026,2026-05
"May 07, 2026",01:35 PM,Paid to SAGAYA RAJ,AC222605071335256346611807,300838345825,Debit,60.0,Groceries & Essentials,2026,2026-05
"May 07, 2026",01:37 PM,Paid to Nandhini Shopee No 514,AC222605071337507190186997,920501629940,Debit,10.0,Groceries & Essentials,2026,2026-05
"May 07, 2026",09:02 PM,Paid to MANGALORE FRESH,AC222605072102228685833740,926869469150,Debit,204.0,Groceries & Essentials,2026,2026-05
"May 08, 2026",09:17 AM,Paid to BMTC BUS KA57F2721,T2605080917016267169011,281654247530,Debit,6.0,Transport & Fuel,2026,2026-05
"May 08, 2026",10:43 PM,Paid to BMTC BUS KA51AJ6905,T2605082243380939234679,525454618927,Debit,12.0,Transport & Fuel,2026,2026-05
"May 09, 2026",02:21 PM,Paid to Mr GIRDHARI SINGH,T2605091421516204240014,21357091635,Debit,10.0,Personal Transfers,2026,2026-05
"May 10, 2026",02:12 AM,Paid to Google Play,OLEX2605100212060757197902,774217771306,Debit,319.0,Subscriptions & Digital,2026,2026-05
"May 10, 2026",10:11 AM,Paid to RAMAKRISHNA S,T2605101010566383136421,121420690609,Debit,30.0,Personal Transfers,2026,2026-05
